Albagiara comune,Albagiara comune.1
(IT) Albagiara (SC) Ollàsta,(IT) Albagiara (SC) Ollàsta
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Oristano
Amministrazione,Amministrazione
Sindaco,Marcello Pilloni (lista civica) dall'11-10-2021
Territorio,Territorio
Coordinate,39°47′13.93″N 8°51′42.34″E
Altitudine,215 m s.l.m.
Superficie,"8,87 km²"
Abitanti,222[1] (30-11-2025)
Densità,"25,03 ab./km²"
Comuni confinanti,"Ales, Assolo, Genoni (CA), Gonnosnò, Mogorella, Usellus, Villa Sant'Antonio"
Altre informazioni,Altre informazioni
Cod. postale,09090
Prefisso,0783
Fuso orario,UTC+1
Codice ISTAT,095003
Cod. catastale,A126
Targa,OR
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona C, 1 252 GG[3]"
Nome abitanti,(IT) albagiaresi (SC) ollastesus/albagiaresus
Patrono,san Sebastiano
Giorno festivo,20 gennaio
Cartografia,Cartografia
Albagiara,Albagiara
Albagiara – MappaPosizione del comune di Albagiara all'interno della provincia di Oristano,Albagiara – MappaPosizione del comune di Albagiara all'interno della provincia di Oristano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
