Abbasanta comune,Abbasanta comune.1
"(IT, SC) Abbasanta","(IT, SC) Abbasanta"
,
Abbasanta – Veduta,Abbasanta – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Oristano
Amministrazione,Amministrazione
Sindaco,Patrizia Carta (lista civica Progetto Abbasanta) dal 26-10-2020
Territorio,Territorio
Coordinate,40°07′33″N 8°49′10″E
Altitudine,315 m s.l.m.
Superficie,"39,85 km²"
Abitanti,2 542[1] (30-11-2025)
Densità,"63,79 ab./km²"
Frazioni,"Sant'Agostino, Tanca Regia"
Comuni confinanti,"Ghilarza, Norbello, Paulilatino, Santu Lussurgiu"
Altre informazioni,Altre informazioni
Cod. postale,09071
Prefisso,0785
Fuso orario,UTC+1
Codice ISTAT,095001
Cod. catastale,A007
Targa,OR
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona C, 1 380 GG[3]"
Nome abitanti,(IT) abbasantesi (SC) abbasantesos
Patrono,santa Caterina d'Alessandria
Giorno festivo,25 novembre
Cartografia,Cartografia
Abbasanta,Abbasanta
Abbasanta – MappaPosizione del comune di Abbasanta all'interno della provincia di Oristano,Abbasanta – MappaPosizione del comune di Abbasanta all'interno della provincia di Oristano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
