Germagnano comune,Germagnano comune.1
,
Germagnano – VedutaVeduta del paese,Germagnano – VedutaVeduta del paese
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Città metropolitana,Torino
Amministrazione,Amministrazione
Sindaco,Mirella Mantini (lista civica) dal 12-6-2017
Territorio,Territorio
Coordinate,45°15′49.94″N 7°28′10.14″E
Altitudine,500 m s.l.m.
Superficie,"14,44 km²"
Abitanti,1 121[1] (30-11-2025)
Densità,"77,63 ab./km²"
Comuni confinanti,"Cafasse, Fiano, Lanzo Torinese, Pessinetto, Traves, Vallo Torinese, Viù"
Altre informazioni,Altre informazioni
Cod. postale,10070
Prefisso,0123
Fuso orario,UTC+1
Codice ISTAT,001113
Cod. catastale,D983
Targa,TO
Cl. sismica,zona 3s (sismicità bassa)[2]
Cl. climatica,"zona F, 3 152 GG[3]"
Nome abitanti,germagnanesi
Patrono,san Grato Vescovo
Giorno festivo,7 settembre
Cartografia,Cartografia
Germagnano,Germagnano
Germagnano – MappaLocalizzazione del comune di Germagnano nella città metropolitana di Torino.,Germagnano – MappaLocalizzazione del comune di Germagnano nella città metropolitana di Torino.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
