Pragelato comune,Pragelato comune.1
(IT) Comune di Pragelato,(IT) Comune di Pragelato
,
Pragelato – VedutaPlan e Pattemouche all'imbocco della Val Troncea,Pragelato – VedutaPlan e Pattemouche all'imbocco della Val Troncea
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Città metropolitana,Torino
Amministrazione,Amministrazione
Capoluogo,Ruà
Sindaco,Massimo Marchisio (lista civica) dal 06-2024
Territorio,Territorio
Coordinate del capoluogo,45°00′58.38″N 6°56′32.83″E
Altitudine,1 580 m s.l.m.
Superficie,"89,2 km²"
Abitanti,689[1] (30-11-2025)
Densità,"7,72 ab./km²"
Frazioni,Vedi elenco
Comuni confinanti,"Exilles, Fenestrelle, Massello, Oulx, Prali, Salbertrand, Salza di Pinerolo, Sauze di Cesana, Sauze d'Oulx, Sestriere, Usseaux"
Altre informazioni,Altre informazioni
Cod. postale,10060
Prefisso,0122
Fuso orario,UTC+1
Codice ISTAT,001201
Cod. catastale,G973
Targa,TO
Cl. sismica,zona 3s (sismicità bassa)[2]
Cl. climatica,"zona F, 4 640 GG[3]"
Nome abitanti,pragelatesi
Patrono,Santa Maria Assunta
Giorno festivo,15 agosto
Cartografia,Cartografia
Ruà,Ruà
Pragelato – MappaLocalizzazione del comune di Pragelato nella città metropolitana di Torino.,Pragelato – MappaLocalizzazione del comune di Pragelato nella città metropolitana di Torino.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
