Bruzolo comune,Bruzolo comune.1
,
Bruzolo – VedutaVeduta,Bruzolo – VedutaVeduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Città metropolitana,Torino
Amministrazione,Amministrazione
Sindaco,Roberto Barbon (lista civica Vivere Bruzolo) dal 4-10-2021
Territorio,Territorio
Coordinate,45°08′32.01″N 7°11′44.33″E
Altitudine,455 (min 407 - max 2 782) m s.l.m.
Superficie,"12,56 km²"
Abitanti,1 509[1] (30-11-2025)
Densità,"120,14 ab./km²"
Frazioni,"Bigiardi, Chiotetti, Campobenedetto, Comba, Combette, Marere, Meisonardi, Moriondo, Pratosellero, Seinera"
Comuni confinanti,"Chianocco, Condove, San Didero, San Giorio di Susa, Usseglio"
Altre informazioni,Altre informazioni
Cod. postale,10050
Prefisso,011
Fuso orario,UTC+1
Codice ISTAT,001040
Cod. catastale,B232
Targa,TO
Cl. sismica,zona 3s (sismicità bassa)[2]
Cl. climatica,"zona F, 3 036 GG[3]"
Nome abitanti,bruzolesi
Patrono,san Giovanni evangelista e San Giovanni Battista
Giorno festivo,27 dicembre
Cartografia,Cartografia
Bruzolo,Bruzolo
Bruzolo – MappaLocalizzazione del comune di Bruzolo nella città metropolitana di Torino.,Bruzolo – MappaLocalizzazione del comune di Bruzolo nella città metropolitana di Torino.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
