Condove comune,Condove comune.1
,
Condove – VedutaIl paese visto dal Truc del Serro,Condove – VedutaIl paese visto dal Truc del Serro
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Città metropolitana,Torino
Amministrazione,Amministrazione
Sindaco,Jacopo Suppo (lista civica Condove in comune) dal 27-5-2019
Territorio,Territorio
Coordinate,45°07′02.71″N 7°18′34.04″E
Altitudine,376[1] m s.l.m.
Superficie,"71,11 km²"
Abitanti,4 427[2] (30-11-2025)
Densità,"62,26 ab./km²"
Frazioni,"Airassa, Alotti, Arronco, Audani, Bellafugera, Bertolere, Bigliasco, Boina, Bonaudi, Borla, Borlera, Braide, Breri, Calcina, Campo dell'Alpe, Camporossetto, Cascina, Castellazzo, Ceretto, Chiambeiretto, Chiampasso, Chiandone, Coindo Inferiore e Superiore, Coletto, Colombatti, Combe, Cordole, Crosatto, Cugno, Dravugna, Fornacchia, Frassinere, Gagnor, Garneri, Gazzina Inferiore, Gazzina Superiore, Gerbi, Giagli, Girardi, Grange, Grangetta, Grattasole, Lajetto, Liaj, Listelli, Maffiotto, Magnoletto, Magnotti, Miloro, Mocchie, Mogliassi, Molere, Mollette, Muni, Oliva, Poisatto, Pralesio Inferiore, Pralesio Superiore, Prarotto, Pratobotrile, Prato del Rio, Ravoire, Reno Inferiore, Reno Superiore, Rocca, Rosseno, Sigliodo Inferiore, Sigliodo Superiore, Sinati, Sinette, Trait, Tugno, Vagera, Vayr, Vianaudo, Vigne, Ville, Volpi"
Comuni confinanti,"Borgone Susa, Bruzolo, Caprie, Chiusa di San Michele, Lemie, Rubiana, San Didero, Sant'Antonino di Susa, Usseglio, Vaie, Viù"
Altre informazioni,Altre informazioni
Cod. postale,10055
Prefisso,011
Fuso orario,UTC+1
Codice ISTAT,001093
Cod. catastale,C955
Targa,TO
Cl. sismica,zona 3s (sismicità bassa)[3]
Cl. climatica,"zona E, 2 918 GG[4]"
Nome abitanti,condovesi
Patrono,san Pietro in Vincoli
Giorno festivo,10 agosto
Cartografia,Cartografia
Condove,Condove
Condove – MappaLocalizzazione del comune di Condove nella città metropolitana di Torino.,Condove – MappaLocalizzazione del comune di Condove nella città metropolitana di Torino.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
