Sassetta comune,Sassetta comune.1
,
Sassetta – VedutaVeduta,Sassetta – VedutaVeduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Toscana
Provincia,Livorno
Amministrazione,Amministrazione
Sindaco,Alessandro Guarguaglini (lista civica Sassetta democratica) dal 13-6-2022
Territorio,Territorio
Coordinate,43°08′N 10°39′E
Altitudine,330 m s.l.m.
Superficie,"26,75 km²"
Abitanti,556[1] (30-11-2025)
Densità,"20,79 ab./km²"
Frazioni,"Fornaci, Valcanina"
Comuni confinanti,"Castagneto Carducci, Monteverdi Marittimo (PI), Suvereto"
Altre informazioni,Altre informazioni
Cod. postale,57020
Prefisso,0565
Fuso orario,UTC+1
Codice ISTAT,049019
Cod. catastale,I454
Targa,LI
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona D, 1 897 GG[3]"
Nome abitanti,"sassetano, sassetani[4]"
Patrono,San Rocco
Giorno festivo,16 agosto
Cartografia,Cartografia
Sassetta,Sassetta
Sassetta – MappaPosizione del comune di Sassetta all'interno della provincia di Livorno,Sassetta – MappaPosizione del comune di Sassetta all'interno della provincia di Livorno
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
