Vazzola comune,Vazzola comune.1
,
Vazzola – VedutaVista su via Pierantonio Mutti,Vazzola – VedutaVista su via Pierantonio Mutti
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Treviso
Amministrazione,Amministrazione
Sindaco,Alessandro Brait (centro-destra) dal 10-6-2024
Territorio,Territorio
Coordinate,45°50′N 12°23′E
Altitudine,30 m s.l.m.
Superficie,"26,16 km²"
Abitanti,6 689[1] (30-11-2025)
Densità,"255,7 ab./km²"
Frazioni,"Tezze di Piave, Visnà"
Comuni confinanti,"Cimadolmo, Codognè, Fontanelle, Mareno di Piave, San Polo di Piave"
Altre informazioni,Altre informazioni
Cod. postale,31028
Prefisso,0438
Fuso orario,UTC+1
Codice ISTAT,026088
Cod. catastale,L700
Targa,TV
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 398 GG[3]"
Nome abitanti,vazzolesi
Patrono,san Giovanni Battista
Giorno festivo,24 giugno
Cartografia,Cartografia
Vazzola,Vazzola
Vazzola – MappaIl territorio comunale nella provincia di Treviso.,Vazzola – MappaIl territorio comunale nella provincia di Treviso.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
