Luogosanto comune,Luogosanto comune.1
(IT) Luogosànto (SDN) Locusàntu,(IT) Luogosànto (SDN) Locusàntu
,
Luogosanto – Veduta,Luogosanto – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Gallura Nord-Est Sardegna
Amministrazione,Amministrazione
Sindaco,Agostino Piredda (lista civica) dal 31-5-2015 (2º mandato dal 26-10-2020)
Territorio,Territorio
Coordinate,41°03′00.94″N 9°12′21.55″E
Altitudine,321 m s.l.m.
Superficie,"135,07 km²"
Abitanti,1 833[1] (30-11-2025)
Densità,"13,57 ab./km²"
Comuni confinanti,"Aglientu, Arzachena, Luras, Tempio Pausania"
Altre informazioni,Altre informazioni
Cod. postale,07020
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,113014
Cod. catastale,E747
Targa,OT
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) luogosantesi (SDN) locusantesi
Patrono,Nostra Signora di Luogosanto
Giorno festivo,8 settembre
Cartografia,Cartografia
Luogosanto,Luogosanto
Luogosanto – MappaPosizione del comune di Luogosanto nella provincia della Gallura Nord-Est Sardegna,Luogosanto – MappaPosizione del comune di Luogosanto nella provincia della Gallura Nord-Est Sardegna
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
