Usini comune,Usini comune.1
(IT) Usini (SC) Ùsini,(IT) Usini (SC) Ùsini
,
Usini – Veduta,Usini – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Sassari
Amministrazione,Amministrazione
Sindaco,Antonio Brundu (lista civica) dal 31-5-2015 (2º mandato dal 26-10-2020)
Territorio,Territorio
Coordinate,40°39′48″N 8°32′27″E
Altitudine,200 m s.l.m.
Superficie,"30,74 km²"
Abitanti,4 122[1] (30-11-2025)
Densità,"134,09 ab./km²"
Frazioni,San Giorgio
Comuni confinanti,"Ittiri, Ossi, Sassari, Tissi, Uri"
Altre informazioni,Altre informazioni
Cod. postale,07049
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,112063
Cod. catastale,L509
Targa,SS
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) usinesi (SC) usinesos
Patrono,Natività di Maria Vergine
Giorno festivo,8 settembre
Cartografia,Cartografia
Usini,Usini
Usini – MappaPosizione del comune di Usini nella città metropolitana di Sassari,Usini – MappaPosizione del comune di Usini nella città metropolitana di Sassari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
