Putifigari comune,Putifigari comune.1
(IT) Putifìgari (SC) Potuvìgari,(IT) Putifìgari (SC) Potuvìgari
,
Putifigari – Veduta,Putifigari – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Sassari
Amministrazione,Amministrazione
Sindaco,Antonella Contini (lista civica) dal 10-6-2024
Territorio,Territorio
Coordinate,40°33′41.45″N 8°27′36.73″E
Altitudine,267 m s.l.m.
Superficie,"53,1 km²"
Abitanti,660[1] (30-11-2025)
Densità,"12,43 ab./km²"
Comuni confinanti,"Alghero, Ittiri, Uri, Villanova Monteleone"
Altre informazioni,Altre informazioni
Cod. postale,07040
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,090060
Cod. catastale,H095
Targa,SS
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) putifigaresi (SC) potuvigaresos
Patrono,Nostra Signora de s'Ena Frisca
Giorno festivo,terza domenica di maggio
Cartografia,Cartografia
Putifigari,Putifigari
Putifigari – MappaPosizione del comune di Putifigari nella città metropolitana di Sassari,Putifigari – MappaPosizione del comune di Putifigari nella città metropolitana di Sassari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
