Stintino comune,Stintino comune.1
(IT) Stintino (SDC) Isthintìni (SC) Istintìnu,(IT) Stintino (SDC) Isthintìni (SC) Istintìnu
,
Stintino – Veduta,Stintino – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Sassari
Amministrazione,Amministrazione
Sindaco,Rita Limbania Vallebella (lista civica) dal 13-6-2022
Territorio,Territorio
Coordinate,40°56′16.08″N 8°13′39.52″E
Altitudine,9 m s.l.m.
Superficie,"59,04 km²"
Abitanti,1 570[1] (30-11-2025)
Densità,"26,59 ab./km²"
Frazioni,"Le Vele, Nodigheddu, Pischina Salidda, Pozzo San Nicola, Rocca Ruja, Tonnara Saline, Ercoli, Preddu Nieddu, Piddiacca, Punta Su Turrione, Unia, Ezzi Mannu"
Comuni confinanti,Sassari
Altre informazioni,Altre informazioni
Cod. postale,07040
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,090089
Cod. catastale,M290
Targa,SS
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) stintinesi (SDC) isthintinesi (SC) istintinesos
Patrono,Beata Vergine della Difesa
Giorno festivo,8 settembre
Cartografia,Cartografia
Stintino,Stintino
Stintino – MappaPosizione del comune di Stintino nella città metropolitana di Sassari,Stintino – MappaPosizione del comune di Stintino nella città metropolitana di Sassari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
