Città metropolitana di Sassari città metropolitana,Città metropolitana di Sassari città metropolitana.1
,
"Città metropolitana di Sassari – VedutaPalazzo della Provincia, sede istituzionale dell'ente, 2015","Città metropolitana di Sassari – VedutaPalazzo della Provincia, sede istituzionale dell'ente, 2015"
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Amministrazione,Amministrazione
Capoluogo,Sassari
Sindaco metropolitano,Giuseppe Mascia (PD) dal 30-9-2025
Data di istituzione,16 aprile 2021[1]
Territorio,Territorio
Coordinate del capoluogo,40°43′36″N 8°33′33″E
Superficie,"4 285,48 km²"
Abitanti,470 794[2] (30-6-2025)
Densità,"109,86 ab./km²"
Comuni,66 comuni
Province confinanti,"Gallura Nord-Est Sardegna, Nuoro, Oristano"
Altre informazioni,Altre informazioni
Cod. postale,07010 - 07100
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,312
Targa,SS
Cartografia,Cartografia
Città metropolitana di Sassari – Localizzazione,Città metropolitana di Sassari – Localizzazione
Città metropolitana di Sassari – MappaLa città metropolitana di Sassari all'interno della Sardegna,Città metropolitana di Sassari – MappaLa città metropolitana di Sassari all'interno della Sardegna
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
