Castelsardo comune,Castelsardo comune.1
(IT) Castelsardo (SDC) Castheddu Sardhu Castellanese: Calteddu,(IT) Castelsardo (SDC) Castheddu Sardhu Castellanese: Calteddu
,
Castelsardo – Veduta,Castelsardo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Sassari
Amministrazione,Amministrazione
Sindaco,Maria Lucia Tirotto (lista civica) dal 9-6-2024
Territorio,Territorio
Coordinate,40°54′52″N 8°42′46″E
Altitudine,114 m s.l.m.
Superficie,"43,34 km²"
Abitanti,5 628[1] (30-11-2025)
Densità,"129,86 ab./km²"
Frazioni,"Lu Bagnu, Multeddu, San Giovanni, Terra Bianca, Punta Tramontana, Lu Romasinu, Pedrasciolta"
Comuni confinanti,"Sedini, Sorso, Tergu, Valledoria"
Altre informazioni,Altre informazioni
Cod. postale,07031
Prefisso,079
Fuso orario,UTC+1
Codice ISTAT,112016
Cod. catastale,C272
Targa,SS
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) castellanesi (SDC) casthiddani (castellanese: caltiddani)
Patrono,sant'Antonio abate
Giorno festivo,17 gennaio
Cartografia,Cartografia
Castelsardo,Castelsardo
Castelsardo – MappaPosizione del comune di Castelsardo nella città metropolitana di Sassari,Castelsardo – MappaPosizione del comune di Castelsardo nella città metropolitana di Sassari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
