San Vittore del Lazio comune,San Vittore del Lazio comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Lazio
Provincia,Frosinone
Amministrazione,Amministrazione
Sindaco,Nadia Bucci (Uniti per San Vittore) dal 26-5-2014
Territorio,Territorio
Coordinate,41°28′N 13°56′E
Altitudine,210 m s.l.m.
Superficie,"27,51 km²"
Abitanti,2 338[1] (30-11-2025)
Densità,"84,99 ab./km²"
Frazioni,"Radicosa, Rocca d'Evandro Scalo"
Comuni confinanti,"Cassino, Cervaro, Conca Casale (IS), Mignano Monte Lungo (CE), Rocca d'Evandro (CE), San Pietro Infine (CE), Venafro (IS), Viticuso"
Altre informazioni,Altre informazioni
Cod. postale,03040
Prefisso,0776
Fuso orario,UTC+1
Codice ISTAT,060070
Cod. catastale,I408
Targa,FR
Cl. sismica,zona 1 (sismicità alta)[2]
Cl. climatica,"zona D, 1 507 GG[3]"
Nome abitanti,sanvittoresi
Patrono,san Vittore
Giorno festivo,8 maggio
Cartografia,Cartografia
San Vittore del Lazio,San Vittore del Lazio
San Vittore del Lazio – MappaPosizione del comune di San Vittore del Lazio nella provincia di Frosinone,San Vittore del Lazio – MappaPosizione del comune di San Vittore del Lazio nella provincia di Frosinone
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
