Sanzeno comune,Sanzeno comune.1
,
Sanzeno – Veduta,Sanzeno – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Trento
Amministrazione,Amministrazione
Sindaco,Martin Slaifer Ziller (lista civica) dal 22-9-2020
Territorio,Territorio
Coordinate,46°22′N 11°04′E
Altitudine,641 m s.l.m.
Superficie,"7,88 km²"
Abitanti,905[1] (30-11-2025)
Densità,"114,85 ab./km²"
Frazioni,"Banco (sede comunale), Casez, Sanzeno[2]"
Comuni confinanti,"Cles, Dambel, Predaia, Novella, Romeno, Ville d'Anaunia"
Altre informazioni,Altre informazioni
Cod. postale,38010
Prefisso,0463
Fuso orario,UTC+1
Codice ISTAT,022169
Cod. catastale,I411
Targa,TN
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona F, 3 237 GG[4]"
Nome abitanti,sanzenesi
Patrono,"santi Sisinnio, Martirio ed Alessandro"
Giorno festivo,29 maggio
Cartografia,Cartografia
Sanzeno,Sanzeno
Sanzeno – MappaPosizione del comune di Sanzeno all'interno della provincia di Trento,Sanzeno – MappaPosizione del comune di Sanzeno all'interno della provincia di Trento
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
