Taurianova comune,Taurianova comune.1
,
"Taurianova – VedutaIn senso orario: Duomo di Taurianova, Monumento ai caduti di Radicena, veduta aerea del centro di Taurianova, Cimitero monumentale di Taurianova, Chiesa del Rosario, Comune di Taurianova","Taurianova – VedutaIn senso orario: Duomo di Taurianova, Monumento ai caduti di Radicena, veduta aerea del centro di Taurianova, Cimitero monumentale di Taurianova, Chiesa del Rosario, Comune di Taurianova"
Localizzazione,Localizzazione
Stato,Italia
Regione,Calabria
Città metropolitana,Reggio Calabria
Amministrazione,Amministrazione
Sindaco,Rocco Biasi (Forza Italia) dal 5-10-2020
Territorio,Territorio
Coordinate,38°21′N 16°01′E
Altitudine,210 m s.l.m.
Superficie,"48,55 km²"
Abitanti,14 632[1] (30-11-2025)
Densità,"301,38 ab./km²"
Frazioni,"Amato, Donna Livia, Pegara, San Martino"
Comuni confinanti,"Cittanova, Molochio, Oppido Mamertina, Rizziconi, Terranova Sappo Minulio, Varapodio"
Altre informazioni,Altre informazioni
Cod. postale,89029
Prefisso,0966
Fuso orario,UTC+1
Codice ISTAT,080093
Cod. catastale,L063
Targa,RC
Cl. sismica,zona 1 (sismicità alta)[2]
Nome abitanti,taurianovesi
Patrono,Nostra Signora del Monte Carmelo
Giorno festivo,16 luglio
Cartografia,Cartografia
Taurianova,Taurianova
Taurianova – MappaPosizione del comune di Taurianova nella città metropolitana di Reggio Calabria,Taurianova – MappaPosizione del comune di Taurianova nella città metropolitana di Reggio Calabria
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
