Vigonovo comune,Vigonovo comune.1
(dettagli),(dettagli)
"Vigonovo – VedutaPiazza Marconi, la principale piazza del paese","Vigonovo – VedutaPiazza Marconi, la principale piazza del paese"
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Città metropolitana,Venezia
Amministrazione,Amministrazione
Sindaco,Luca Martello (Movimento 5 Stelle-lista civica Viviamo Vigonovo) dal 4-10-2021
Data di istituzione,1866
Territorio,Territorio
Coordinate,45°23′06.9″N 12°00′26.5″E
Altitudine,8 m s.l.m.
Superficie,"12,87 km²"
Abitanti,9 818[1] (30-11-2025)
Densità,"762,86 ab./km²"
Frazioni,"Celeseo, Galta, Tombelle Località: Baita, Giudecca, Pava[2]"
Comuni confinanti,"Fossò, Noventa Padovana (PD), Padova (PD), Sant'Angelo di Piove di Sacco (PD), Saonara (PD), Stra"
Altre informazioni,Altre informazioni
Cod. postale,30030
Prefisso,049
Fuso orario,UTC+1
Codice ISTAT,027043
Cod. catastale,L899
Targa,VE
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 467 GG[4]"
Nome abitanti,vigonovesi
Patrono,Madonna Assunta
Giorno festivo,15 agosto
PIL procapite,"(nominale) 19 255,93 (2013)[5]"
Cartografia,Cartografia
Vigonovo,Vigonovo
Vigonovo – MappaIl territorio del comune di Vigonovo nella città metropolitana di Venezia,Vigonovo – MappaIl territorio del comune di Vigonovo nella città metropolitana di Venezia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
