San Donà di Piave comune,San Donà di Piave comune.1
(dettagli),(dettagli)
San Donà di Piave – VedutaCorso Silvio Trentin,San Donà di Piave – VedutaCorso Silvio Trentin
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Città metropolitana,Venezia
Amministrazione,Amministrazione
Sindaco,Alberto Teso (centro-destra) dal 15-5-2023
Territorio,Territorio
Coordinate,45°37′47.13″N 12°33′50.91″E
Altitudine,3 m s.l.m.
Superficie,"78,73[1] km²"
Abitanti,42 229[2] (30-11-2025)
Densità,"536,38 ab./km²"
Frazioni,"Calvecchia, Chiesanuova, Cittanova, Fiorentina, Fossà, Grassaga, Isiata, Mussetta di Sopra, Palazzetto, Passarella, Santa Maria di Piave Località: Borgovecchio, Botteghino di Chiesanuova, Caposile, Jutificio, Molino di Calvecchia, Tessere"
Comuni confinanti,"Ceggia, Cessalto (TV), Eraclea, Fossalta di Piave, Jesolo, Musile di Piave, Noventa di Piave, Salgareda (TV), Torre di Mosto"
Altre informazioni,Altre informazioni
Cod. postale,30027
Prefisso,0421
Fuso orario,UTC+1
Codice ISTAT,027033
Cod. catastale,H823
Targa,VE
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 348 GG[4]"
Nome abitanti,sandonatesi
Patrono,"Madonna del Rosario[5], Santa Maria delle Grazie, San Donato d'Arezzo[6]"
Giorno festivo,il lunedì successivo alla prima domenica di ottobre[5]
Cartografia,Cartografia
San Donà di Piave,San Donà di Piave
San Donà di Piave – MappaIl territorio di San Donà di Piave nella città metropolitana di Venezia.,San Donà di Piave – MappaIl territorio di San Donà di Piave nella città metropolitana di Venezia.
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
