Jesolo comune,Jesolo comune.1
(dettagli),(dettagli)
Jesolo – VedutaVista aerea del Lido,Jesolo – VedutaVista aerea del Lido
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Città metropolitana,Venezia
Amministrazione,Amministrazione
Sindaco,Christofer De Zotti (FdI - Civiche) dal 27-6-2022
Territorio,Territorio
Coordinate,45°32′02″N 12°38′27″E
Altitudine,2 m s.l.m.
Superficie,"96,4 km²"
Abitanti,27 146[1] (30-11-2025)
Densità,"281,6 ab./km²"
Frazioni,"Cortellazzo, Lido di Jesolo, Passarella di Sotto, Valle di Lio Maggiore[2]"
Comuni confinanti,"Cavallino-Treporti, Eraclea, Musile di Piave, San Donà di Piave, Venezia"
Altre informazioni,Altre informazioni
Cod. postale,30016
Prefisso,0421
Fuso orario,UTC+1
Codice ISTAT,027019
Cod. catastale,C388
Targa,VE
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 345 GG[4]"
Nome abitanti,jesolani
Patrono,san Giovanni Battista
Giorno festivo,24 giugno
Cartografia,Cartografia
Jesolo,Jesolo
Jesolo – MappaPosizione del comune di Jesolo nella città metropolitana di Venezia,Jesolo – MappaPosizione del comune di Jesolo nella città metropolitana di Venezia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
