Vipiteno comune,Vipiteno comune.1
(IT) Vipiteno (DE) Sterzing,(IT) Vipiteno (DE) Sterzing
,
Vipiteno – VedutaVeduta invernale,Vipiteno – VedutaVeduta invernale
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Peter Volgger (lista civica Für Sterzing Wipptal) dal 22-9-2020 (2º mandato dal 4-5-2025)
Lingue ufficiali,"tedesco, Italiano"
Territorio,Territorio
Coordinate,46°53′46.77″N 11°25′54.98″E
Altitudine,948 m s.l.m.
Superficie,"32,97 km²"
Abitanti,7 061[1] (30-11-2025)
Densità,"214,16 ab./km²"
Frazioni,"Ceves (Tschöfs), Novale di Sopra (Oberried), Novale di Sotto (Unterried), Tunes (Thuins), Raminghes (Raminges)"
Comuni confinanti,"Brennero, Campo di Trens, Racines, Val di Vizze"
Altre informazioni,Altre informazioni
Cod. postale,39049
Prefisso,0472
Fuso orario,UTC+1
Codice ISTAT,021115
Cod. catastale,M067
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona F, 3 959 GG[3]"
Nome abitanti,(IT) vipitenesi (DE) Sterzinger[4]
Cartografia,Cartografia
Vipiteno,Vipiteno
Vipiteno – MappaPosizione del comune di Vipiteno nella provincia autonoma di Bolzano,Vipiteno – MappaPosizione del comune di Vipiteno nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
