Badia comune,Badia comune.1
"(IT, LLD) Badia (DE) Abtei","(IT, LLD) Badia (DE) Abtei"
,
Badia – VedutaVeduta di Badia (Pedraces e San Leonardo),Badia – VedutaVeduta di Badia (Pedraces e San Leonardo)
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Christian Pedevilla (lista civica Badia - La Ila - San Ciascian) dal 5-5-2025
Lingue ufficiali,"ladino, italiano, tedesco"
Territorio,Territorio
Coordinate,46°36′36.45″N 11°53′36.55″E
Altitudine,1 315 m s.l.m.
Superficie,"83,18 km²"
Abitanti,3 596[1] (30-11-2025)
Densità,"43,23 ab./km²"
Frazioni,"La Villa (La Ila, Stern), Pedraces (Pedraces, Pedratsches), San Cassiano (San Ćiascian, Sankt Kassian), San Leonardo (San Linêrt, Sankt Leonhard)"
Comuni confinanti,"Cortina d'Ampezzo (BL), Corvara in Badia, La Valle, Livinallongo del Col di Lana, Marebbe, San Martino in Badia, Selva di Val Gardena"
Altre informazioni,Altre informazioni
Cod. postale,39036
Prefisso,0471
Fuso orario,UTC+1
Codice ISTAT,021006
Cod. catastale,A537
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona F, 4 598 GG[3]"
Nome abitanti,(IT) badiotti  (LLD) Badîs (DE) Abteier[4]
Patrono,san Giacomo
Giorno festivo,25 luglio
Cartografia,Cartografia
Badia,Badia
Badia – MappaPosizione del comune di Badia nella provincia autonoma di Bolzano,Badia – MappaPosizione del comune di Badia nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
