Appiano sulla Strada del Vino comune,Appiano sulla Strada del Vino comune.1
(IT) Appiano sulla Strada del Vino (DE) Eppan an der Weinstraße,(IT) Appiano sulla Strada del Vino (DE) Eppan an der Weinstraße
,
"Appiano sulla Strada del Vino – VedutaIl Municipio di Appiano, posto nella frazione San Michele","Appiano sulla Strada del Vino – VedutaIl Municipio di Appiano, posto nella frazione San Michele"
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Lorenz Ebner (SVP) dal 4-5-2025
Lingue ufficiali,"italiano, tedesco"
Data di istituzione,16-10-1920
Territorio,Territorio
Coordinate,46°27′19.2″N 11°15′32.58″E
Altitudine,416 m s.l.m.
Superficie,"59,45 km²"
Abitanti,15 063[1] (30-11-2025)
Densità,"253,37 ab./km²"
Frazioni,"Cornaiano/Girlan, Frangarto/Frangart, Gaido/Gaid, Ganda/Gand, Missiano/Missian, Monte/Berg, Monticolo/Montiggl, Predonico/Perdonig, Riva di Sotto/Unterrain, San Michele/St. Michael (sede comunale), San Paolo/St. Pauls[2]"
Comuni confinanti,"Andriano, Bolzano, Borgo d'Anaunia (TN), Caldaro sulla Strada del Vino, Nalles, Ronzone (TN), Sarnonico (TN), Senale-San Felice, Terlano, Vadena, Cavareno (TN)"
Altre informazioni,Altre informazioni
Cod. postale,39057; 39050 (San Paolo)
Prefisso,0471
Fuso orario,UTC+1
Codice ISTAT,021004
Cod. catastale,A332
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[3]
Cl. climatica,"zona F, 3 058 GG[4]"
Nome abitanti,(IT) appianesi (DE) Eppaner[5]
Patrono,Arcangelo Michele
Giorno festivo,29 settembre
Cartografia,Cartografia
Appiano sulla Strada del Vino,Appiano sulla Strada del Vino
Appiano sulla Strada del Vino – MappaPosizione del comune di Appiano sulla Strada del Vino nella provincia autonoma di Bolzano,Appiano sulla Strada del Vino – MappaPosizione del comune di Appiano sulla Strada del Vino nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
