Salorno sulla Strada del Vino comune,Salorno sulla Strada del Vino comune.1
(IT) Salorno sulla Strada del Vino (DE) Salurn an der Weinstraße,(IT) Salorno sulla Strada del Vino (DE) Salurn an der Weinstraße
,
Salorno sulla Strada del Vino – Veduta,Salorno sulla Strada del Vino – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Roland Lazzeri (SVP) dal 10-5-2015 (3º mandato dal 4-5-2025)
Lingue ufficiali,"Italiano, tedesco"
Territorio,Territorio
Coordinate,46°14′N 11°12′E
Altitudine,224 m s.l.m.
Superficie,"33,13 km²"
Abitanti,3 835[1] (30-11-2025)
Densità,"115,76 ab./km²"
Frazioni,"Cauria/Gfrill, Pochi/Buchholz"
Comuni confinanti,"Altavalle (TN), Capriana (TN), Cembra Lisignago (TN), Cortina sulla Strada del Vino, Egna, Giovo (TN), Magrè sulla Strada del Vino, Mezzocorona (TN), Montagna, Roveré della Luna (TN)"
Altre informazioni,Altre informazioni
Cod. postale,39040
Prefisso,0471
Fuso orario,UTC+1
Codice ISTAT,021076
Cod. catastale,H719
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 740 GG[3]"
Nome abitanti,"(IT) salornesi[4], salorneri (DE) Salurner[5]"
Patrono,"Sant'Andrea apostolo, san Giuseppe"
Giorno festivo,"30 novembre, 19 marzo"
Cartografia,Cartografia
Salorno sulla Strada del Vino,Salorno sulla Strada del Vino
Salorno sulla Strada del Vino – MappaPosizione del comune di Salorno sulla Strada del Vino nella provincia autonoma di Bolzano,Salorno sulla Strada del Vino – MappaPosizione del comune di Salorno sulla Strada del Vino nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
