Magrè sulla Strada del Vino comune,Magrè sulla Strada del Vino comune.1
(IT) Magrè sulla Strada del Vino (DE) Margreid an der Weinstraße,(IT) Magrè sulla Strada del Vino (DE) Margreid an der Weinstraße
,
Magrè sulla Strada del Vino – Veduta,Magrè sulla Strada del Vino – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Andreas Bonell (SVP) dal 22-9-2020 (2º mandato dal 4-5-2025)
Lingue ufficiali,"Italiano, Tedesco"
Territorio,Territorio
Coordinate,46°17′16.48″N 11°12′38.45″E
Altitudine,241 m s.l.m.
Superficie,"13,86 km²"
Abitanti,1 317[1] (30-11-2025)
Densità,"95,02 ab./km²"
Frazioni,Favogna di Sotto (Unterfennberg)
Comuni confinanti,"Cortaccia sulla Strada del Vino, Cortina sulla Strada del Vino, Egna, Roveré della Luna (TN), Salorno sulla Strada del Vino"
Altre informazioni,Altre informazioni
Cod. postale,39040
Prefisso,0471
Fuso orario,UTC+1
Codice ISTAT,021045
Cod. catastale,E829
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 770 GG[3]"
Nome abitanti,"(IT) magresi, magrederi (DE) Margreider[4]"
Patrono,santa Geltrude
Giorno festivo,15 agosto
Cartografia,Cartografia
Magrè sulla Strada del Vino,Magrè sulla Strada del Vino
Magrè sulla Strada del Vino – MappaPosizione del comune di Magrè sulla Strada del Vino nella provincia autonoma di Bolzano,Magrè sulla Strada del Vino – MappaPosizione del comune di Magrè sulla Strada del Vino nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
