Luson comune,Luson comune.1
(IT) Luson (DE) Lüsen,(IT) Luson (DE) Lüsen
,
Luson – Veduta,Luson – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Trentino-Alto Adige
Provincia,Bolzano
Amministrazione,Amministrazione
Sindaco,Carmen Plaseller (SVP) dal 22-9-2020
Lingue ufficiali,"Italiano, Tedesco"
Territorio,Territorio
Coordinate,46°44′47.28″N 11°45′39.9″E
Altitudine,962 m s.l.m.
Superficie,"74,41 km²"
Abitanti,1 584[1] (30-11-2025)
Densità,"21,29 ab./km²"
Frazioni,"Monte/Berg, Valletta/Flitt, Masi/Huben, Croce/Kreuz, Pezzè/Petschied, Ronco/Rungg"
Comuni confinanti,"Bressanone, Marebbe, Naz-Sciaves, Rodengo, San Lorenzo di Sebato, San Martino in Badia"
Altre informazioni,Altre informazioni
Cod. postale,39040
Prefisso,0472
Fuso orario,UTC+1
Codice ISTAT,021044
Cod. catastale,E764
Targa,BZ
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona F, 4 011 GG[3]"
Nome abitanti,(IT) lusonesi (DE) Lüsner[4]
Cartografia,Cartografia
Luson,Luson
Luson – MappaPosizione del comune di Luson nella provincia autonoma di Bolzano,Luson – MappaPosizione del comune di Luson nella provincia autonoma di Bolzano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
