Carugate comune,Carugate comune.1
Città di Carugate,Città di Carugate
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Città metropolitana,Milano
Amministrazione,Amministrazione
Sindaco,Luca Maggioni (lista civica Pro Carugate) dal 3-10-2021
Territorio,Territorio
Coordinate,45°33′N 9°20′E
Altitudine,149 m s.l.m.
Superficie,"5,39 km²"
Abitanti,15 764[1] (30-11-2025)
Densità,"2 924,68 ab./km²"
Comuni confinanti,"Agrate Brianza (MB), Brugherio (MB), Bussero, Caponago (MB), Cernusco sul Naviglio, Pessano con Bornago"
Altre informazioni,Altre informazioni
Cod. postale,20061
Prefisso,02
Fuso orario,UTC+1
Codice ISTAT,015051
Cod. catastale,B850
Targa,MI
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 404 GG[3]"
Nome abitanti,carugatesi
Patrono,santa Marcellina e sant'Andrea apostolo
Giorno festivo,17 luglio e 30 novembre
Cartografia,Cartografia
Carugate,Carugate
Carugate – MappaPosizione del comune di Carugate nella città metropolitana di Milano,Carugate – MappaPosizione del comune di Carugate nella città metropolitana di Milano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
