Mesero comune,Mesero comune.1
Città di Mesero,Città di Mesero
,
Mesero – Veduta,Mesero – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Città metropolitana,Milano
Amministrazione,Amministrazione
Sindaco,Davide Garavaglia (Forza Italia-Lega) dal 26-5-2019 (2º mandato dal 9-6-2024)
Territorio,Territorio
Coordinate,45°30′N 8°51′E
Altitudine,154 m s.l.m.
Superficie,"5,64 km²"
Abitanti,4 232[1] (31-12-2023)
Densità,"750,35 ab./km²"
Frazioni,Località Cascina Sant'Eusenzio
Comuni confinanti,"Bernate Ticino, Cuggiono, Inveruno, Marcallo con Casone, Ossona"
Altre informazioni,Altre informazioni
Cod. postale,20010
Prefisso,02
Fuso orario,UTC+1
Codice ISTAT,015144
Cod. catastale,F155
Targa,MI
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 609 GG[3]"
Nome abitanti,meseresi
Patrono,san Bernardo
Giorno festivo,20 agosto
Cartografia,Cartografia
Mesero,Mesero
Mesero – MappaPosizione del comune di Mesero nella città metropolitana di Milano,Mesero – MappaPosizione del comune di Mesero nella città metropolitana di Milano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
