Bormida comune,Bormida comune.1
,
Bormida – VedutaPanoramica di Bormida e del monte Settepani,Bormida – VedutaPanoramica di Bormida e del monte Settepani
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,Savona
Amministrazione,Amministrazione
Sindaco,Daniele Galliano (lista civica di centro-destra Galliano sindaco) dal 26-5-2014 (3º mandato dal 10-6-2024)
Data di istituzione,1861
Territorio,Territorio
Coordinate,44°16′43.77″N 8°14′00.1″E
Altitudine,585 m s.l.m.
Superficie,"22,47 km²"
Abitanti,308[1] (30-11-2025)
Densità,"13,71 ab./km²"
Frazioni,"Chiesa (sede comunale), Piano Soprano, Piano Sottano"
Comuni confinanti,"Calice Ligure, Calizzano, Mallare, Osiglia, Pallare, Rialto"
Altre informazioni,Altre informazioni
Cod. postale,17045
Prefisso,019
Fuso orario,UTC+1
Codice ISTAT,009014
Cod. catastale,B048
Targa,SV
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 678 GG[3]"
Nome abitanti,bormidesi
Patrono,san Giorgio
Giorno festivo,23 aprile
Cartografia,Cartografia
Bormida,Bormida
Bormida – MappaPosizione del comune di Bormida nella provincia di Savona,Bormida – MappaPosizione del comune di Bormida nella provincia di Savona
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
