Papasidero comune,Papasidero comune.1
,
Papasidero – Veduta,Papasidero – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Calabria
Provincia,Cosenza
Amministrazione,Amministrazione
Sindaco,Fiorenzo Conte (lista civica) dal 29-3-2010 (3º mandato dal 21-9-2020)
Territorio,Territorio
Coordinate,39°52′N 15°54′E
Altitudine,208 m s.l.m.
Superficie,"55,22 km²"
Abitanti,573[1] (30-11-2025)
Densità,"10,38 ab./km²"
Frazioni,"Avena, Montagna, Nuppolara, Santo Nocaio, Tremoli, Vitimoso"
Comuni confinanti,"Aieta, Laino Castello, Mormanno, Orsomarso, Praia a Mare, Santa Domenica Talao"
Altre informazioni,Altre informazioni
Cod. postale,87020
Prefisso,0981
Fuso orario,UTC+1
Codice ISTAT,078092
Cod. catastale,G320
Targa,CS
Cl. sismica,zona 2 (sismicità media)[2]
Nome abitanti,papasideresi
Patrono,"Nostra Signora di Costantinopoli, San Rocco (compatrono)"
Giorno festivo,"martedì dopo Pentecoste, domenica dopo Ferragosto"
Cartografia,Cartografia
Papasidero,Papasidero
Papasidero – MappaPosizione del comune di Papasidero all'interno della provincia di Cosenza,Papasidero – MappaPosizione del comune di Papasidero all'interno della provincia di Cosenza
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
