San Lorenzo del Vallo comune,San Lorenzo del Vallo comune.1
,
San Lorenzo del Vallo – Veduta,San Lorenzo del Vallo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Calabria
Provincia,Cosenza
Amministrazione,Amministrazione
Sindaco,Vincenzo Rimoli (lista civica San Lorenzo libera) dal 1-6-2015 (2º mandato dal 20-9-2020)
Territorio,Territorio
Coordinate,39°40′N 16°18′E
Altitudine,330[1] m s.l.m.
Superficie,"22,93 km²"
Abitanti,3 061[2] (30-11-2025)
Densità,"133,49 ab./km²"
Frazioni,Fedula
Comuni confinanti,"Altomonte, Castrovillari, Roggiano Gravina, Spezzano Albanese, Tarsia"
Altre informazioni,Altre informazioni
Cod. postale,87040
Prefisso,0981
Fuso orario,UTC+1
Codice ISTAT,078121
Cod. catastale,H962
Targa,CS
Cl. sismica,zona 2 (sismicità media)[3]
Nome abitanti,sanlorenzani
Patrono,san Lorenzo martire
Giorno festivo,10 agosto
Cartografia,Cartografia
San Lorenzo del Vallo,San Lorenzo del Vallo
San Lorenzo del Vallo – MappaPosizione del comune di San Lorenzo del Vallo all'interno della provincia di Cosenza,San Lorenzo del Vallo – MappaPosizione del comune di San Lorenzo del Vallo all'interno della provincia di Cosenza
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
