Pergola comune,Pergola comune.1
,
Pergola – VedutaPanorama del centro storico di Pergola,Pergola – VedutaPanorama del centro storico di Pergola
Localizzazione,Localizzazione
Stato,Italia
Regione,Marche
Provincia,Pesaro e Urbino
Amministrazione,Amministrazione
Sindaco,Diego Sabatucci (lista civica di centro-destra) dal 10-6-2024
Territorio,Territorio
Coordinate,43°33′51.3″N 12°50′04.74″E
Altitudine,265 m s.l.m.
Superficie,"112,4 km²"
Abitanti,5 739[1] (30-11-2025)
Densità,"51,06 ab./km²"
Frazioni,"Bellisio Alto, Bellisio Solfare, Cartoceto, Fenigli, Madonna del Piano, Mezzanotte, Montaiate, Monterolo, Montesecco, Montevecchio, Pantana, Pantana Serralta, Percozzone"
Comuni confinanti,"Arcevia (AN), Cagli, Fossombrone, Fratte Rosa, Frontone, San Lorenzo in Campo, Sassoferrato (AN), Serra Sant'Abbondio"
Altre informazioni,Altre informazioni
Cod. postale,61045
Prefisso,0721
Fuso orario,UTC+1
Codice ISTAT,041043
Cod. catastale,G453
Targa,PU
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 264 GG[3]"
Nome abitanti,pergolesi
Patrono,san Secondo
Giorno festivo,1º giugno
Cartografia,Cartografia
Pergola,Pergola
Pergola – MappaPosizione del comune di Pergola nella provincia di Pesaro e Urbino,Pergola – MappaPosizione del comune di Pergola nella provincia di Pesaro e Urbino
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
