Castelli comune,Castelli comune.1
,
Castelli – VedutaCastelli con alle spalle il Monte Camicia,Castelli – VedutaCastelli con alle spalle il Monte Camicia
Localizzazione,Localizzazione
Stato,Italia
Regione,Abruzzo
Provincia,Teramo
Amministrazione,Amministrazione
Sindaco,Rinaldo Seca[1] (lista civica di centro-sinistra Primavera Castelli) dal 31-5-2015
Territorio,Territorio
Coordinate,42°29′20″N 13°42′45″E
Altitudine,497 m s.l.m.
Superficie,"49,68 km²"
Abitanti,909[2] (30-11-2025)
Densità,"18,3 ab./km²"
Frazioni,"Acquaviva-Bivio Villa Rossi, Casette, Colledoro, Loricco, Morricone, Palombara, San Donato, San Salvatore, Santa Maria della Neve, Villa Colli, Villa Rossi"
Comuni confinanti,"Arsita, Bisenti, Calascio (AQ), Castel Castagna, Castel del Monte (AQ), Castelvecchio Calvisio (AQ), Isola del Gran Sasso d'Italia"
Altre informazioni,Altre informazioni
Cod. postale,64041
Prefisso,0861
Fuso orario,UTC+1
Codice ISTAT,067012
Cod. catastale,C169
Targa,TE
Cl. sismica,zona 1 (sismicità alta)[3]
Cl. climatica,"zona E, 2 185 GG[4]"
Nome abitanti,castellani
Patrono,sant'Eusanio
Giorno festivo,8 maggio
Cartografia,Cartografia
Castelli,Castelli
Castelli – MappaPosizione del comune di Castelli all'interno della provincia di Teramo,Castelli – MappaPosizione del comune di Castelli all'interno della provincia di Teramo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
