San Bartolomeo al Mare comune,San Bartolomeo al Mare comune.1
,
San Bartolomeo al Mare – VedutaPanorama del litorale,San Bartolomeo al Mare – VedutaPanorama del litorale
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,Imperia
Amministrazione,Amministrazione
Sindaco,Filippo Scola (lista civica Insieme da zero a mille) dal 10-6-2024
Data di istituzione,1947
Territorio,Territorio
Coordinate,43°55′40.16″N 8°06′08.06″E
Altitudine,26 m s.l.m.
Superficie,"10,85 km²"
Abitanti,2 965[1] (30-11-2025)
Densità,"273,27 ab./km²"
Frazioni,Chiappa
Comuni confinanti,"Andora (SV), Cervo, Diano Castello, Diano Marina, Diano San Pietro, Villa Faraldi"
Altre informazioni,Altre informazioni
Cod. postale,18016
Prefisso,0183
Fuso orario,UTC+1
Codice ISTAT,008052
Cod. catastale,H763
Targa,IM
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 240 GG[3]"
Nome abitanti,sanbartolomeesi
Patrono,san Bartolomeo
Giorno festivo,24 agosto
Cartografia,Cartografia
San Bartolomeo al Mare,San Bartolomeo al Mare
San Bartolomeo al Mare – MappaPosizione del comune di San Bartolomeo al Mare nella provincia di Imperia,San Bartolomeo al Mare – MappaPosizione del comune di San Bartolomeo al Mare nella provincia di Imperia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
