Pornassio comune,Pornassio comune.1
(dettagli)  (dettagli),(dettagli)  (dettagli)
"Pornassio – VedutaPanorama della frazione di San Luigi, capoluogo comunale","Pornassio – VedutaPanorama della frazione di San Luigi, capoluogo comunale"
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,Imperia
Amministrazione,Amministrazione
Sindaco,Vittorio Adolfo (lista civica Pornassio domani) dal 13-6-2022
Territorio,Territorio
Coordinate,44°04′11.62″N 7°52′09.87″E
Altitudine,630 m s.l.m.
Superficie,"27,21 km²"
Abitanti,685[1] (30-11-2025)
Densità,"25,17 ab./km²"
Frazioni,"Case Rosse, Nava, Ottano, Ponti, San Luigi (sede comunale), Villa"
Comuni confinanti,"Armo, Cosio di Arroscia, Montegrosso Pian Latte, Ormea (CN), Pieve di Teco, Rezzo"
Altre informazioni,Altre informazioni
Cod. postale,18024
Prefisso,0183
Fuso orario,UTC+1
Codice ISTAT,008046
Cod. catastale,G890
Targa,IM
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 866 GG[3]"
Nome abitanti,pornassini
Patrono,san Dalmazzo
Giorno festivo,5 dicembre
Cartografia,Cartografia
Pornassio,Pornassio
Pornassio – MappaPosizione del comune di Pornassio nella provincia di Imperia,Pornassio – MappaPosizione del comune di Pornassio nella provincia di Imperia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
