Seborga comune,Seborga comune.1
,
Seborga – VedutaPanorama di Seborga,Seborga – VedutaPanorama di Seborga
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,Imperia
Amministrazione,Amministrazione
Sindaco,Pasquale Ragni (lista civica Progetto Seborga) dal 4-10-2021
Data di istituzione,1861
Territorio,Territorio
Coordinate,43°49′33.76″N 7°41′37.82″E
Altitudine,500 m s.l.m.
Superficie,"4,87 km²"
Abitanti,286[1] (30-11-2025)
Densità,"58,73 ab./km²"
Frazioni,Fascia Piana
Comuni confinanti,"Ospedaletti, Perinaldo, Sanremo, Vallebona"
Altre informazioni,Altre informazioni
Cod. postale,18012
Prefisso,0184
Fuso orario,UTC+1
Codice ISTAT,008057
Cod. catastale,I556
Targa,IM
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 342 GG[3]"
Nome abitanti,seborghini
Patrono,San Martino di Tours
Giorno festivo,11 novembre
Cartografia,Cartografia
Seborga,Seborga
Seborga – MappaPosizione del comune di Seborga nella provincia di Imperia,Seborga – MappaPosizione del comune di Seborga nella provincia di Imperia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
