Ceriana comune,Ceriana comune.1
,
Ceriana – VedutaPanorama di Ceriana,Ceriana – VedutaPanorama di Ceriana
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,Imperia
Amministrazione,Amministrazione
Sindaco,Maurizio Caviglia (lista civica Insieme per Ceriana) dal 27-5-2019 (2º mandato dal 10-6-2024)
Data di istituzione,1861
Territorio,Territorio
Coordinate,43°52′44.62″N 7°46′28.56″E
Altitudine,369 m s.l.m.
Superficie,"31,79 km²"
Abitanti,1 094[1] (30-11-2025)
Densità,"34,41 ab./km²"
Comuni confinanti,"Badalucco, Bajardo, Sanremo, Taggia"
Altre informazioni,Altre informazioni
Cod. postale,18034
Prefisso,0184
Fuso orario,UTC+1
Codice ISTAT,008016
Cod. catastale,C511
Targa,IM
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona D, 2 016 GG[3]"
Nome abitanti,cerianaschi
Patrono,santi Pietro e Paolo
Giorno festivo,29 giugno
Cartografia,Cartografia
Ceriana,Ceriana
Ceriana – MappaPosizione del comune di Ceriana nella provincia di Imperia,Ceriana – MappaPosizione del comune di Ceriana nella provincia di Imperia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
