Fiumicino comune,Fiumicino comune.1
(dettagli)  (dettagli),(dettagli)  (dettagli)
"Fiumicino – VedutaVeduta aerea dal mar Tirreno, 2017","Fiumicino – VedutaVeduta aerea dal mar Tirreno, 2017"
Localizzazione,Localizzazione
Stato,Italia
Regione,Lazio
Città metropolitana,Roma
Amministrazione,Amministrazione
Sindaco,Mario Baccini (Indipendente di centro) dal 17-05-2023
Data di istituzione,6 marzo 1992
Territorio,Territorio
Coordinate,41°46′N 12°14′E
Altitudine,1 m s.l.m.
Superficie,"213,89 km²"
Abitanti,83 400[1] (30-11-2025)
Densità,"389,92 ab./km²"
Frazioni,"Aranova, Casale del Castellaccio, Focene, Fregene, Isola Sacra, Le Vignole, Maccarese, Palidoro, Passoscuro, Testa di Lepre, Torrimpietra, Tragliata, Tragliatella, Castel Campanile, Porto (città antica), Parco Leonardo"
Comuni confinanti,"Anguillara Sabazia, Cerveteri, Ladispoli, Roma"
Altre informazioni,Altre informazioni
Cod. postale,00054[2]
Prefisso,06
Fuso orario,UTC+1
Codice ISTAT,058120
Cod. catastale,M297
Targa,RM
Cl. sismica,zona 3B (sismicità bassa)[3]
Cl. climatica,"zona C, 1 240 GG[4]"
Nome abitanti,fiumicinesi
Patrono,sant'Ippolito
Giorno festivo,5 ottobre
Cartografia,Cartografia
Fiumicino,Fiumicino
Fiumicino – MappaPosizione del comune di Fiumicino nella città metropolitana di Roma Capitale,Fiumicino – MappaPosizione del comune di Fiumicino nella città metropolitana di Roma Capitale
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
