Bracciano comune,Bracciano comune.1
,
Bracciano – VedutaPanorama aereo di Bracciano con il lago sullo sfondo,Bracciano – VedutaPanorama aereo di Bracciano con il lago sullo sfondo
Localizzazione,Localizzazione
Stato,Italia
Regione,Lazio
Città metropolitana,Roma
Amministrazione,Amministrazione
Sindaco,Marco Crocicchi (indipendente di centro-sinistra) dal 20-10-2021
Data di istituzione,1696
Territorio,Territorio
Coordinate,42°06′N 12°11′E
Altitudine,280 m s.l.m.
Superficie,"143,06 km²"
Acque interne,"27,62 km² (19,31%)"
Abitanti,18 340[1] (30-11-2025)
Densità,"128,2 ab./km²"
Frazioni,"Pisciarelli, Castel Giuliano, Sambuco, Vicarello, Vigna di Valle"
Comuni confinanti,"Anguillara Sabazia, Cerveteri, Manziana, Tolfa, Trevignano Romano, Bassano Romano (VT), Oriolo Romano (VT), Sutri (VT)"
Altre informazioni,Altre informazioni
Cod. postale,00062
Prefisso,06
Fuso orario,UTC+1
Codice ISTAT,058013
Cod. catastale,B114
Targa,Roma
Cl. sismica,zona 3B (sismicità bassa)[2]
Cl. climatica,"zona D, 1 786 GG[3]"
Nome abitanti,braccianesi
Patrono,san Sebastiano
Giorno festivo,20 gennaio
Cartografia,Cartografia
Bracciano,Bracciano
Bracciano – MappaPosizione del comune di Bracciano nella città metropolitana di Roma Capitale,Bracciano – MappaPosizione del comune di Bracciano nella città metropolitana di Roma Capitale
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
