Città metropolitana di Roma Capitale città metropolitana,Città metropolitana di Roma Capitale città metropolitana.1
,
"Città metropolitana di Roma Capitale – VedutaPalazzo Valentini, sede istituzionale","Città metropolitana di Roma Capitale – VedutaPalazzo Valentini, sede istituzionale"
Localizzazione,Localizzazione
Stato,Italia
Regione,Lazio
Amministrazione,Amministrazione
Capoluogo,Roma
Sindaco metropolitano,Roberto Gualtieri (PD) dal 21-10-2021
Data di istituzione,8 aprile 2014[1]
Territorio,Territorio
Coordinate del capoluogo,41°53′35″N 12°28′58″E
Superficie,5 352 km²
Abitanti,4 227 065[2] (31-10-2025)
Densità,"789,81 ab./km²"
Comuni,121 comuni
Province confinanti,"Frosinone, Latina, L'Aquila (Abruzzo), Rieti, Viterbo, Città del Vaticano"
Altre informazioni,Altre informazioni
Cod. postale,"00118-00199 - Municipi di Roma, 00010-00069 Comuni"
Prefisso,"06, 0761, 0765, 0766, 0774, 0769 (Saxa Rubra)"
Fuso orario,UTC+1
ISO 3166-2,IT-RM
Codice ISTAT,258[3]
Targa,Roma/RM
PIL,"(PPA) 190 135,24 mln €[4] (2022)"
PIL procapite,(nominale) 46 900 €[4] (2022)
Cartografia,Cartografia
Città metropolitana di Roma Capitale – Localizzazione,Città metropolitana di Roma Capitale – Localizzazione
Città metropolitana di Roma Capitale – MappaLocalizzazione della città metropolitana di Roma Capitale all'interno del Lazio,Città metropolitana di Roma Capitale – MappaLocalizzazione della città metropolitana di Roma Capitale all'interno del Lazio
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
