Fontegreca comune,Fontegreca comune.1
,
Fontegreca – Veduta,Fontegreca – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Caserta
Amministrazione,Amministrazione
Sindaco,Antonio Montoro (lista civica) dal 10-6-24
Territorio,Territorio
Coordinate,41°27′N 14°11′E
Altitudine,320 m s.l.m.
Superficie,"9,71 km²"
Abitanti,738[1] (30-11-2025)
Densità,76 ab./km²
Comuni confinanti,"Capriati a Volturno, Ciorlano, Gallo Matese, Prata Sannita"
Altre informazioni,Altre informazioni
Cod. postale,81010
Prefisso,0823
Fuso orario,UTC+1
Codice ISTAT,061034
Cod. catastale,D683
Targa,CE
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona D, 1 651 GG[3]"
Nome abitanti,fontegrecani
Patrono,Santo Stefano
Giorno festivo,3 agosto
Cartografia,Cartografia
Fontegreca,Fontegreca
Fontegreca – MappaPosizione del comune di Fontegreca nella provincia di Caserta,Fontegreca – MappaPosizione del comune di Fontegreca nella provincia di Caserta
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
