Staffolo comune,Staffolo comune.1
,
Staffolo – Veduta,Staffolo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Marche
Provincia,Ancona
Amministrazione,Amministrazione
Sindaco,Sauro Ragni (lista civica) dal 26-5-2019 (2º mandato dal 10-6-2024)
Territorio,Territorio
Coordinate,43°25′58.44″N 13°11′09.74″E
Altitudine,442 m s.l.m.
Superficie,"27,5 km²"
Abitanti,2 157[1] (30-11-2025)
Densità,"78,44 ab./km²"
Frazioni,Coste
Comuni confinanti,"Apiro (MC), Cingoli (MC), Cupramontana, Jesi, San Paolo di Jesi"
Altre informazioni,Altre informazioni
Cod. postale,60039
Prefisso,0731
Fuso orario,UTC+1
Codice ISTAT,042049
Cod. catastale,I932
Targa,AN
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 234 GG[3]"
Nome abitanti,staffolani
Patrono,sant'Egidio Abate
Giorno festivo,1º settembre
Cartografia,Cartografia
Staffolo,Staffolo
Staffolo – MappaPosizione del comune di Staffolo nella provincia di Ancona,Staffolo – MappaPosizione del comune di Staffolo nella provincia di Ancona
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
