San Giorgio in Bosco comune,San Giorgio in Bosco comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Padova
Amministrazione,Amministrazione
Sindaco,Nicola Pettenuzzo (LSP - lista civica San Giorgio per Te) dal 10-6-2024
Territorio,Territorio
Coordinate,45°35′N 11°48′E
Altitudine,29 m s.l.m.
Superficie,"28,35 km²"
Abitanti,6 313[1] (30-11-2025)
Densità,"222,68 ab./km²"
Frazioni,"Lobia, Paviola, Sant'Anna Morosina"
Comuni confinanti,"Campo San Martino, Cittadella, Fontaniva, Grantorto, Piazzola sul Brenta, Tombolo, Villa del Conte"
Altre informazioni,Altre informazioni
Cod. postale,35010
Prefisso,049
Fuso orario,UTC+1
Codice ISTAT,028076
Cod. catastale,H897
Targa,PD
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 431 GG[3]"
Nome abitanti,sangiorgensi
Patrono,san Giorgio
Giorno festivo,23 aprile
Cartografia,Cartografia
San Giorgio in Bosco,San Giorgio in Bosco
San Giorgio in Bosco – MappaPosizione del comune di San Giorgio in Bosco all'interno della provincia di Padova,San Giorgio in Bosco – MappaPosizione del comune di San Giorgio in Bosco all'interno della provincia di Padova
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
