San Pietro in Gu comune,San Pietro in Gu comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Padova
Amministrazione,Amministrazione
Sindaco,Paolo Polati (lista civica Consenso Guadense) dal 27-5-2019 (2º mandato dal 10-6-2024)
Territorio,Territorio
Coordinate,45°36′36.72″N 11°40′40.44″E
Altitudine,45 m s.l.m.
Superficie,"17,9 km²"
Abitanti,4 120[1] (30-11-2025)
Densità,"230,17 ab./km²"
Frazioni,"nessuna Località: Armedola, Barche, Calonega, Fanfari, Gò, Molinetto, Poston, Vaticano[2]"
Comuni confinanti,"Bolzano Vicentino (VI), Bressanvido (VI), Carmignano di Brenta, Gazzo, Grantorto, Pozzoleone (VI), Quinto Vicentino (VI)"
Altre informazioni,Altre informazioni
Cod. postale,35010
Prefisso,049
Fuso orario,UTC+1
Codice ISTAT,028078
Cod. catastale,I107
Targa,PD
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona E, 2 385 GG[4]"
Nome abitanti,guadensi
Patrono,san Lorenzo
Giorno festivo,10 agosto
Cartografia,Cartografia
San Pietro in Gu,San Pietro in Gu
San Pietro in Gu – MappaPosizione del comune di San Pietro in Gu all'interno della provincia di Padova,San Pietro in Gu – MappaPosizione del comune di San Pietro in Gu all'interno della provincia di Padova
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
