Smerillo comune,Smerillo comune.1
,
Smerillo – Veduta,Smerillo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Marche
Provincia,Fermo
Amministrazione,Amministrazione
Sindaco,Tonino Severini (lista civica Insieme per Smerillo) dal 10-6-2024
Territorio,Territorio
Coordinate,43°00′15.7″N 13°26′44.23″E
Altitudine,806 m s.l.m.
Superficie,"11,29 km²"
Abitanti,331[1] (30-11-2025)
Densità,"29,32 ab./km²"
Frazioni,"Castorano, Ceresola, San Martino al Faggio, Durano e Val di Tenna"
Comuni confinanti,"Amandola, Monte San Martino (MC), Montefalcone Appennino"
Altre informazioni,Altre informazioni
Cod. postale,63856
Prefisso,0734
Fuso orario,UTC+1
Codice ISTAT,109039
Cod. catastale,I774
Targa,FM
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 583 GG[3]"
Nome abitanti,smerillesi
Patrono,santi Pietro e Paolo
Giorno festivo,29 giugno
Cartografia,Cartografia
Smerillo,Smerillo
Smerillo – MappaPosizione del comune di Smerillo nella provincia di Fermo,Smerillo – MappaPosizione del comune di Smerillo nella provincia di Fermo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
