Amandola comune,Amandola comune.1
,
Amandola – Veduta,Amandola – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Marche
Provincia,Fermo
Amministrazione,Amministrazione
Sindaco,Adolfo Marinangeli (lista civica) dal 26-5-2014 (3º mandato dall'11-6-2024)
Territorio,Territorio
Coordinate,42°58′48.36″N 13°21′27″E
Altitudine,500 m s.l.m.
Superficie,"69,5[1] km²"
Abitanti,3 203[2] (30-11-2025)
Densità,"46,09 ab./km²"
Frazioni,"Bore, Botundoli, Buzzaccheri, Caccianebbia, Campo di Masci, Capovalle, Casa Coletta, Corazza, Casa di Carlo, Casa Innamorati, Casalicchio, Casa Paradisi Inferiore, Casa Paradisi Superiore, Case Staffinati, Casa Tasso, Cese, Ciaraglia, Colle San Fortunato, Colle Turano, Collicelli, Coriconi, Corvellari, Fossacieca, Francalancia, Garulla, Le Piane, Marnacchia, Merli, Moglietta, Montane, Paolucci, Paterno, Pucci, Rustici, San Cristoforo, San Lorenzo, San Ruffino, Schiti, Scagnoli, Suitullo, Taccarelli, Vena, Verri, Vesciano, Vidoni, Villa Conti, Villa Fiorentina"
Sottodivisioni ulteriori,"Barello, Cucchiaroni, Monterotto, Salvi, Turano"
Comuni confinanti,"Comunanza (AP), Gualdo (MC), Monte San Martino (MC), Montefalcone Appennino, Montefortino, Penna San Giovanni (MC), Sarnano (MC), Smerillo"
Altre informazioni,Altre informazioni
Cod. postale,63857
Prefisso,0736
Fuso orario,UTC+1
Codice ISTAT,109002
Cod. catastale,A252
Targa,FM
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona E, 2 283 GG[4]"
Nome abitanti,amandolesi
Patrono,beato Antonio da Amandola
Giorno festivo,25 gennaio
Cartografia,Cartografia
Amandola,Amandola
Amandola – MappaPosizione del comune di Amandola nella provincia di Fermo,Amandola – MappaPosizione del comune di Amandola nella provincia di Fermo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
