Montese comune,Montese comune.1
,
Montese – VedutaVeduta di Montese,Montese – VedutaVeduta di Montese
Localizzazione,Localizzazione
Stato,Italia
Regione,Emilia-Romagna
Provincia,Modena
Amministrazione,Amministrazione
Sindaco,Matteo Deluca (lista civica Montese... si rinnova) dal 23-9-2020
Territorio,Territorio
Coordinate,44°16′10″N 10°56′45″E
Altitudine,841 m s.l.m.
Superficie,"81,01 km²"
Abitanti,3 375[1] (30-11-2025)
Densità,"41,66 ab./km²"
Frazioni,"Bertocchi, Castelluccio, Iola, Maserno, Montalto, Montespecchio, Salto, San Giacomo Maggiore, San Martino, Semelano[2]"
Comuni confinanti,"Castel d'Aiano (BO), Fanano, Gaggio Montano (BO), Lizzano in Belvedere (BO), Pavullo nel Frignano, Sestola, Zocca"
Altre informazioni,Altre informazioni
Cod. postale,41055
Prefisso,059
Fuso orario,UTC+1
Codice ISTAT,036026
Cod. catastale,F642
Targa,MO
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona F, 3 386 GG[4]"
Nome abitanti,montesini
Patrono,san Lorenzo
Giorno festivo,10 agosto
Cartografia,Cartografia
Montese,Montese
Montese – MappaPosizione del comune di Montese all'interno della provincia di Modena,Montese – MappaPosizione del comune di Montese all'interno della provincia di Modena
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
