Sarzana comune,Sarzana comune.1
,
Sarzana – VedutaPanorama della città dal monte Caprione,Sarzana – VedutaPanorama della città dal monte Caprione
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Provincia,La Spezia
Amministrazione,Amministrazione
Sindaco,Cristina Ponzanelli (indipendente di centro-destra) dal 24-6-2018 (2º mandato dal 15-5-2023)
Data di istituzione,1861
Territorio,Territorio
Coordinate,44°06′48.99″N 9°57′35.85″E
Altitudine,21 m s.l.m.
Superficie,"34,52 km²"
Abitanti,21 750[1] (30-11-2025)
Densità,"630,07 ab./km²"
Frazioni,"Falcinello, Marinella, San Lazzaro"
Comuni confinanti,"Ameglia, Arcola, Aulla (MS), Carrara (MS), Castelnuovo Magra, Fosdinovo (MS), Lerici, Luni, Santo Stefano di Magra, Vezzano Ligure"
Altre informazioni,Altre informazioni
Cod. postale,19038
Prefisso,0187
Fuso orario,UTC+1
Codice ISTAT,011027
Cod. catastale,I449
Targa,SP
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona D, 1 566 GG[3]"
Nome abitanti,sarzanesi
Patrono,sant'Andrea
Giorno festivo,30 novembre
Cartografia,Cartografia
Sarzana,Sarzana
Sarzana – MappaPosizione del comune di Sarzana nella provincia della Spezia,Sarzana – MappaPosizione del comune di Sarzana nella provincia della Spezia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
